17253	10900	78178	39283	12388	52983	99898	31964	78394	43942	40612	56347	71197	41463	73032
51100	55084	20883	26958	33462	32562	75302	11091	7705	29143	3951	12823	80562	33098	18613
34611	81316	3384	92383	10993	89593	64804	28022	1668	33276	42096	51063	39110	60490	83947
4691	30678	24619	44225	60304	12060	69835	95810	51016	44099	85728	46175	71452	41301	32045
16805	80417	39398	85074	50697	6924	49287	85821	36469	18785	26677	50414	66858	61562	21477
10737	38265	13357	46110	96470	13116	56800	60374	20515	37580	90332	1281	62203	47477	34428
81846	54874	23738	9915	33195	76573	11700	13424	27551	80399	57451	86861	61538	90831	87465
52124	18266	90219	51657	64526	30028	45807	51540	7712	81005	30181	64750	30129	55564	18816
29654	92425	16017	96573	17573	4496	67118	59650	95053	62458	72405	1265	49177	80077	67981
57564	37279	71806	50996	35904	8414	44528	31598	3459	15166	92402	82944	71767	93159	34560
46864	27248	69960	60602	95510	28615	63571	83035	16384	3446	84327	47710	86026	76942	81594
89716	3157	54763	77915	44302	92124	94370	1115	5228	99728	54636	98148	9767	77840	33018
18006	39559	4211	49759	27236	41237	49472	85358	4082	21966	78583	98496	37421	74452	29401
862	    33076	21105	90984	22023	77135	9295	53453	21407	17537	70009	84254	62063	8725	86617
60415	29314	55104	97590	10973	65348	60528	29778	63184	19375	74398	18968	54907	13023	89318
97061	32501	85623	21960	8023	99415	17036	14980	3305	21256	31719	55738	42983	91926	87047
63247	60904	15777	54405	47565	62885	62727	54914	13918	32279	52366	7223	42728	39847	52602
83903	52302	61985	53764	45885	9913	20617	66360	16175	35269	10550	11603	86886	72081	32898
80299	47069	51103	73531	71162	48694	7866	37738	13166	52125	44019	8255	96071	73654	82576
34673	40702	27837	95250	29403	25656	55596	41074	70680	2697	46291	59088	53365	20034	75355
32633	79860	67214	4972	28161	82789	53121	30443	68941	51755	15004	72617	77536	86734	36367
8935	24656	72507	49155	88407	64436	16247	1668	34157	16388	53533	86821	68829	87455	42429
13078	18520	99765	87692	62985	
